CustomerID,order_count,total_quantity,total_spend,avg_unit_price,avg_basket_size,active_months,shopping_hour_mean,weekend_purchase_ratio,dominant_country,customer_lifespan_days,recency_days,scaled_order_count,scaled_total_quantity,scaled_total_spend,scaled_avg_unit_price,scaled_avg_basket_size,scaled_active_months,scaled_shopping_hour_mean,scaled_weekend_purchase_ratio,scaled_customer_lifespan_days,scaled_recency_days,pca_1,pca_2,pca_3,spend_segment,frequency_segment,recency_segment
12357,1,2708,6207.67,3.3486259541984733,20.671755725190838,1,16.0,1.0,Switzerland,0,32,-0.4250965025587132,0.3014760895532922,0.46292206951334686,-0.03280207317208614,-0.02028493172181688,-0.7771653688605112,1.7969566370031118,3.104914295082499,-0.9880647720874756,-0.5953485042211982,-0.5467084531562535,0.30313630071307324,3.6057017797840727,High,Rare,Active
12358,2,248,1168.06,8.27421052631579,13.052631578947368,2,10.0,0.0,Austria,149,1,-0.2951776193616089,-0.18632508469864748,-0.09801970325658912,0.11117422061250391,-0.026616793095646237,-0.37964816922404176,-1.3430267986490159,-0.47232290469686866,0.14051505179225454,-0.9053403195403357,-0.08842219552298501,-0.3086378052071883,-1.2298060417807892,Medium,Regular,Fresh
12359,4,1609,6310.03,8.664530612244898,6.56734693877551,4,12.653061224489797,0.0,Cyprus,274,57,-0.03533985296740041,0.08355190642203945,0.47431541143082273,0.12258339216137427,-0.03200637889621876,0.41538623004889713,0.0454012511291362,-0.47232290469686866,1.0873102060537732,-0.345355104770281,0.9294759801654389,-0.41443346924669566,-0.33084262035280604,High,Regular,Active
12360,3,1165,2662.06,3.5496899224806198,9.031007751937985,3,11.744186046511627,0.0,Austria,148,51,-0.16525873616450468,-0.004490256735627704,0.06827233293634731,-0.026924913914531858,-0.029958957376151823,0.01786903041242768,-0.4302409161920023,-0.47232290469686866,0.13294069055816238,-0.4053535206385011,0.13619903926700097,-0.1324890524137588,-0.6134793807761548,High,Regular,Active
12361,1,91,189.9,3.335,9.1,1,13.0,0.0,Belgium,0,286,-0.4250965025587132,-0.21745711086025502,-0.20689535126360564,-0.03320036384318337,-0.029901621474778838,-0.7771653688605112,0.22696491917704797,-0.47232290469686866,-0.9880647720874756,1.9445844342001213,-1.6485227857034372,1.2391095559330283,-0.19870444553742536,Low,Rare,Dormant
12362,10,2229,5226.23,3.94093984962406,8.3796992481203,8,12.0,0.0,Belgium,292,2,0.7441734462152251,0.20649366578634945,0.35368133591147566,-0.015488562831966026,-0.030500226303998738,2.005455028594775,-0.29636565343164,-0.47232290469686866,1.2236487082674319,-0.8953405835622991,2.2297574556935977,-1.1482553931646862,-0.6434840188111748,High,Frequent,Fresh
12363,2,408,552.0,2.3117391304347827,17.73913043478261,2,12.08695652173913,0.0,Unspecified,132,109,-0.2951776193616089,-0.1545981790562449,-0.16659123727065903,-0.0631105816899693,-0.02272208544760388,-0.37964816922404176,-0.25085864711784084,-0.47232290469686866,0.011750910812688004,0.17463116608762697,-0.47375146084655123,0.08625384241130259,-0.5129246079473662,Medium,Regular,Dormant
12364,4,1506,1313.1,1.910235294117647,17.71764705882353,4,13.435294117647059,0.25882352941176473,Belgium,104,7,-0.03533985296740041,0.0631277109147428,-0.08187579634265105,-0.07484665757027581,-0.022739939174069516,0.41538623004889713,0.454767639018477,0.45355025289308537,-0.20033120374189214,-0.8453419036721156,0.2992478369995181,-0.47444672108642477,0.6650671741115508,High,Regular,Fresh
12365,2,174,641.38,17.150454545454547,7.909090909090909,1,13.045454545454545,0.0,Cyprus,0,290,-0.2951776193616089,-0.20099877855825868,-0.15664265481087009,0.37062945844103307,-0.030891324638519433,-0.7771653688605112,0.25075267247744265,-0.47232290469686866,-0.9880647720874756,1.9845833781122681,-1.5783621730144088,1.3017484738659326,-0.18771436024075927,Medium,Regular,Dormant
12367,1,173,168.9,3.2,15.727272727272727,1,16.0,0.0,Denmark,0,3,-0.4250965025587132,-0.2011970717185237,-0.20923278952334573,-0.03714645376943237,-0.02439403669335218,-0.7771653688605112,1.7969566370031118,-0.47232290469686866,-0.9880647720874756,-0.8853408475842623,-0.9151862404093392,0.013410992104527699,1.0539059115085119,Low,Rare,Fresh
12370,4,2352,3541.94,2.794578313253012,14.168674698795181,3,12.19277108433735,0.0,Cyprus,309,50,-0.03533985296740041,0.23088372449894642,0.16620876988778033,-0.0489970495765077,-0.02568930718172049,0.01786903041242768,-0.19548265148297694,-0.47232290469686866,1.3524128492469982,-0.4153532566165378,0.814490657744851,-0.49068148364525294,-0.49542103778631036,High,Regular,Active
12371,2,591,1887.96,3.8742857142857146,9.380952380952381,1,10.0,0.0,Switzerland,14,44,-0.2951776193616089,-0.11831053072774696,-0.017890093581023565,-0.017436882920865905,-0.029668136431788054,-0.7771653688605112,-1.3430267986490159,-0.47232290469686866,-0.8820237148101855,-0.47535167248475796,-0.7305065721945971,0.4496059033942649,-1.1585888166583886,High,Regular,Active
12372,3,794,1298.04,3.001346153846154,15.26923076923077,3,11.26923076923077,0.0,Denmark,224,71,-0.16525873616450468,-0.07805701919394868,-0.08355207349463606,-0.04295316444438283,-0.024774691756329327,0.01786903041242768,-0.6787995334149115,-0.47232290469686866,0.7085921443491656,-0.2053588010777673,0.22419620931969245,-0.36627425999325564,-0.8462729452404615,High,Regular,Active
12373,1,197,364.6,4.582142857142857,14.071428571428571,1,13.0,0.0,Austria,0,310,-0.4250965025587132,-0.1964380358721633,-0.18745009107424424,0.00325399071359316,-0.025770123425924978,-0.7771653688605112,0.22696491917704797,-0.47232290469686866,-0.9880647720874756,2.184578097673002,-1.6969959247510424,1.3571663869563708,-0.20897972605604304,Low,Rare,Dormant
12374,1,342,742.9300000000001,4.21969696969697,10.363636363636363,1,15.0,0.0,Austria,0,24,-0.4250965025587132,-0.16768552763373598,-0.1453394712262699,-0.007340409769818675,-0.028851478423176227,-0.7771653688605112,1.273626064394424,-0.47232290469686866,-0.9880647720874756,-0.6753463920454919,-0.9189682112967276,0.17315548349133636,0.681607144098958,Medium,Rare,Fresh
12375,2,178,457.5,6.912941176470589,10.470588235294118,2,12.588235294117647,0.0,Finland,87,10,-0.2951776193616089,-0.2002056059171986,-0.17710970943948934,0.07138391492112853,-0.02876259623514384,-0.37964816922404176,0.011475859867588053,-0.47232290469686866,-0.3290953447214587,-0.8153426957380054,-0.37258132483206874,-0.21213650830643427,-0.26360225137596094,Medium,Regular,Fresh
12377,2,944,1628.12,2.718831168831169,12.25974025974026,2,11.64935064935065,0.0,Switzerland,39,314,-0.2951776193616089,-0.048313045154196266,-0.04681199631487405,-0.05121116101017558,-0.02727572420391639,-0.37964816922404176,-0.47987117889182906,-0.47232290469686866,-0.6926646839578818,2.2245770415851487,-1.2104665393024627,1.30599549148021,-0.7268235866526854,High,Regular,Dormant
12378,1,2529,4008.62,2.9974429223744297,11.547945205479452,1,10.0,0.0,Switzerland,0,129,-0.4250965025587132,0.2659816138658543,0.2181533264142325,-0.04306725705468201,-0.027867260386245027,-0.7771653688605112,-1.3430267986490159,-0.47232290469686866,-0.9880647720874756,0.3746258856483608,-0.8047173282838024,1.1128889314176338,-1.1532003544419007,High,Rare,Dormant
12379,2,407,852.24,2.86625,10.175,2,13.0,0.0,Belgium,88,81,-0.2951776193616089,-0.1547964722165099,-0.13317254855140384,-0.04690206497599241,-0.029008244382318343,-0.37964816922404176,0.22696491917704797,-0.47232290469686866,-0.3215209834873665,-0.1053614412974004,-0.5294834756921545,0.09051438146848638,-0.142359261713773,Medium,Regular,Active
12380,4,1127,2724.81,3.378653846153846,10.836538461538462,4,11.923076923076923,0.0,Belgium,164,21,-0.03533985296740041,-0.012025396825698318,0.07525682106961823,-0.03192434900948177,-0.028458473863881114,0.41538623004889713,-0.33662185132461586,-0.47232290469686866,0.2541304703036368,-0.7053455999796019,0.504773911057041,-0.42580918077391866,-0.5626029139391969,High,Regular,Fresh
12381,5,808,1845.31,4.683218390804598,9.28735632183908,4,10.068965517241379,0.1839080459770115,Norway,115,4,0.09457903022970385,-0.07528091495023846,-0.02263731937997186,0.006208458455614167,-0.029745919292398657,0.41538623004889713,-1.3069350350208306,0.18555979871083111,-0.11701323016687852,-0.8753411116062256,0.4137818120424432,-0.4214379966030424,-0.768213940154188,High,Frequent,Fresh
12383,5,1532,1850.56,3.086969696969697,15.474747474747474,5,12.787878787878787,0.0,Belgium,167,184,0.09457903022970385,0.06828333308163322,-0.022052959815036844,-0.04045036295571942,-0.02460389741509531,0.8129034296853667,0.1159554037752047,-0.47232290469686866,0.2768535540059132,0.9246113644403788,0.2949384525999765,0.06841138005748341,-0.35752676470477673,High,Frequent,Dormant
12384,2,126,585.27,7.87925925925926,4.666666666666667,2,9.555555555555555,0.0,Switzerland,92,28,-0.2951776193616089,-0.21051685025097946,-0.16288806722772797,0.09962967826960722,-0.033585936305701204,-0.37964816922404176,-1.5756181642528773,-0.47232290469686866,-0.2912235385509979,-0.6353474481333451,-0.3640869028096938,-0.05552999440553836,-1.3888752463616725,Medium,Regular,Active
12386,2,354,401.9,2.391,35.4,2,9.6,0.0,Australia,29,337,-0.2951776193616089,-0.16530600971055578,-0.18329835549861065,-0.06079376303117641,-0.008045047026675509,-0.37964816922404176,-1.5523590276924912,-0.47232290469686866,-0.7684082962988033,2.4545709690799926,-1.3780359505852173,1.389821293291991,-1.502564016312259,Medium,Regular,Dormant
12388,6,1462,2780.66,2.7777,14.62,6,12.3,0.22,Australia,311,15,0.2244979134268081,0.05440281186308208,0.08147329377468883,-0.04949040766465426,-0.02531423398605145,1.210420629321836,-0.13936648164903323,0.3146692792545922,1.3675615717151826,-0.7653440158478221,1.4627613691647225,-1.189602619137043,0.019694958895644068,High,Frequent,Fresh
12390,1,353,549.84,3.996875,11.03125,1,9.0,0.0,Belgium,0,79,-0.4250965025587132,-0.1655043028708208,-0.16683165949166084,-0.01385356184365699,-0.028296659140067827,-0.7771653688605112,-1.866357371257704,-0.47232290469686866,-0.9880647720874756,-0.1253609132534738,-0.9939148553505044,0.5805562508908244,-1.5505869634551481,Medium,Rare,Active
12391,1,293,439.66,2.416774193548387,3.150537634408602,1,12.0,0.0,Cyprus,0,21,-0.4250965025587132,-0.17740189248672175,-0.17909541889443042,-0.06004037573103951,-0.03484591300024414,-0.7771653688605112,-0.29636565343164,-0.47232290469686866,-0.9880647720874756,-0.7053455999796019,-0.8875675116875171,0.23423431322067753,-0.42022758441594094,Medium,Rare,Fresh
12393,4,816,1582.6000000000001,2.2796875,12.75,3,11.4375,0.0,Australia,260,71,-0.03533985296740041,-0.07369456966811833,-0.05187867200932012,-0.06404746032684747,-0.026868294602703662,0.01786903041242768,-0.590739100524027,-0.47232290469686866,0.981269148776483,-0.2053588010777673,0.40410437473485505,-0.4685232738615047,-0.7983823184708293,High,Regular,Active
12394,2,819,1272.48,3.3707407407407404,30.333333333333332,2,12.666666666666666,0.0,Belgium,153,63,-0.2951776193616089,-0.07309969018732328,-0.08639706977649111,-0.032155651421007715,-0.012255692547729636,-0.37964816922404176,0.05252139497415167,-0.47232290469686866,0.17081249672862311,-0.28535668890206084,-0.22628509822829845,-0.1029339548031403,-0.27349015084104517,High,Regular,Active
12395,12,2118,3018.63,3.9688461538461537,13.576923076923077,8,14.403846153846153,0.09615384615384616,Belgium,351,18,1.0040112126094336,0.18448312499693265,0.10796092152089574,-0.014672853306264966,-0.026181081454657126,2.005455028594775,0.9616405307238597,-0.12835778933346792,1.6705360210788684,-0.7353448079137119,2.3351139461504595,-1.4937481183317332,0.42382258245737764,High,Frequent,Fresh
12397,2,1263,2409.9,3.4682539682539684,10.023809523809524,2,11.777777777777779,0.0,Belgium,99,35,-0.2951776193616089,0.014942472970343875,0.04020526476605893,-0.02930531094125974,-0.02913389099443626,-0.37964816922404176,-0.41266133623357026,-0.47232290469686866,-0.2382030099123529,-0.5653492962870882,-0.21301038004687337,0.06620002133546837,-0.5478965025850294,High,Regular,Active
12398,1,1394,1635.6599999999999,1.992705882352941,16.4,1,10.0,0.0,Switzerland,0,45,-0.4250965025587132,0.04091887696506099,-0.045972744673043575,-0.0724360178854823,-0.023834967730628487,-0.7771653688605112,-1.3430267986490159,-0.47232290469686866,-0.9880647720874756,-0.4653519365067213,-0.7785157434890738,0.5574317378882852,-1.1415127835389576,High,Rare,Active
12399,4,1178,1108.65,2.1145762711864404,19.966101694915253,4,10.525423728813559,0.0,Belgium,142,118,-0.03533985296740041,-0.0019124456521824949,-0.10463242739997757,-0.06887371037671251,-0.020871364415631425,0.41538623004889713,-1.0680564977868243,-0.47232290469686866,0.08749452315360949,0.2646287898899572,0.12576635933909952,0.003170586373402583,-1.1277308036373566,Medium,Regular,Dormant
12401,1,11,84.3,9.68,2.2,1,13.0,0.0,Belgium,0,302,-0.4250965025587132,-0.23332056368145632,-0.2186493265125843,0.15226586269051987,-0.035635855835688075,-0.7771653688605112,0.22696491917704797,-0.47232290469686866,-0.9880647720874756,2.1045802098487085,-1.7061578690355748,1.2979152587914673,-0.2128546496958173,Low,Rare,Dormant
12402,1,94,225.6,3.290909090909091,8.545454545454545,1,13.0,0.0,Belgium,0,322,-0.4250965025587132,-0.21686223137945998,-0.20292170622204755,-0.034489154155796675,-0.030362475619726745,-0.7771653688605112,0.22696491917704797,-0.47232290469686866,-0.9880647720874756,2.3045749294094424,-1.744368810136711,1.3854602411422743,-0.21751317033198594,Low,Rare,Dormant
12403,1,96,427.7,7.080000000000001,19.2,1,10.0,0.0,Denmark,0,49,-0.4250965025587132,-0.21646564505892993,-0.1804266456366443,0.07626709374053905,-0.02150803204794068,-0.7771653688605112,-1.3430267986490159,-0.47232290469686866,-0.9880647720874756,-0.42535299259457454,-0.9535232995220136,0.4057503532850359,-1.173258707880797,Medium,Rare,Active
12405,1,857,1710.39,3.5442592592592597,15.87037037037037,1,8.0,0.0,Finland,0,148,-0.4250965025587132,-0.06556455009725266,-0.03765480366588281,-0.027083653806610822,-0.02427511561769774,-0.7771653688605112,-2.389687943866392,-0.47232290469686866,-0.9880647720874756,0.5646208692310579,-1.0721776174508926,0.9933560737089012,-1.9378498023541681,High,Rare,Dormant
12406,2,1818,3415.3,2.487047619047619,17.314285714285713,2,14.8,0.0,Denmark,161,21,-0.2951776193616089,0.12499517691742783,0.15211290411570974,-0.05798626272033188,-0.023075151997505938,-0.37964816922404176,1.1689599498726866,-0.47232290469686866,0.23140738660136032,-0.7053455999796019,0.062632256058675,-0.1763301979458485,0.5579282953573438,High,Regular,Fresh
12407,5,1416,1708.1200000000001,3.2674025974025973,18.38961038961039,4,10.779220779220779,0.19480519480519481,Belgium,214,49,0.09457903022970385,0.04528132649089134,-0.03790746961110233,-0.03517625591303677,-0.02218150508411748,0.41538623004889713,-0.9352367420708176,0.22454148487054063,0.6328485320082442,-0.42535299259457454,0.6239372466483232,-0.5190266848658445,-0.538744080359186,High,Frequent,Active
12408,5,1409,2888.55,3.0228571428571427,13.41904761904762,4,11.80952380952381,0.0,Belgium,227,32,0.09457903022970385,0.04389327436903623,0.09348216110056297,-0.04232439187371678,-0.026312283610496798,0.41538623004889713,-0.3960476672618659,-0.47232290469686866,0.7313152280514421,-0.5953485042211982,0.7559446210229214,-0.5368242955022707,-0.6329004976843322,High,Frequent,Active
12409,3,5551,11072.67,3.574495412844037,50.92660550458716,2,11.211009174311927,0.0,Switzerland,103,78,-0.16525873616450468,0.8652235441867331,1.0044285996864633,-0.026199842094985583,0.004858314537481914,-0.37964816922404176,-0.7092686740219806,-0.47232290469686866,-0.2079055649759843,-0.13536064923151048,0.5031781698454664,1.0681355213501855,-0.6536012106707619,High,Regular,Active
12410,2,211,693.3299999999999,6.335384615384616,8.115384615384615,1,10.0,0.0,Switzerland,0,308,-0.2951776193616089,-0.19366193162845308,-0.15086027778260835,0.054501765828236834,-0.030719884571987738,-0.7771653688605112,-1.3430267986490159,-0.47232290469686866,-0.9880647720874756,2.1645786257169286,-1.5761916445429698,1.4630900134524945,-1.3083190737829025,Medium,Regular,Dormant
12412,3,829,1226.88,2.7137704918032783,13.59016393442623,3,11.655737704918034,0.0,Denmark,94,74,-0.16525873616450468,-0.07111675858467312,-0.09147264999764097,-0.051359086096396014,-0.02617007766044517,0.01786903041242768,-0.4765286374444666,-0.47232290469686866,-0.27607481608281365,-0.17535959314365723,-0.1801412107066244,0.026820552849710175,-0.6494627550781868,High,Regular,Active
12413,3,286,758.1,4.798421052631579,7.526315789473684,3,14.052631578947368,0.10526315789473684,France,270,66,-0.16525873616450468,-0.17878994460857686,-0.1436509503500672,0.009575866332003228,-0.031209429311477434,0.01786903041242768,0.7778392061335615,-0.09577162050956683,1.0570127611174045,-0.25535748096795075,0.2658297539400059,-0.7259283062763953,0.4069132310743607,Medium,Regular,Active
12414,3,300,562.41,8.57,16.666666666666668,3,12.61111111111111,0.0,Austria,93,216,-0.16525873616450468,-0.17601384036486664,-0.16543253573333075,0.11982023440802805,-0.02361335480846774,0.01786903041242768,0.023447474273669108,-0.47232290469686866,-0.2836491773169058,1.2446029157375529,-0.6576376915598107,0.4986286596435256,-0.3890280890132738,Medium,Regular,Dormant
12415,21,77374,124914.53,2.9370868347338934,108.36694677871148,11,11.254901960784315,0.0,Australia,313,23,2.1732811613833722,15.107233193900985,13.67577712939945,-0.044831483346727354,0.05259402158624087,3.1980066275041836,-0.6862982369439953,-0.47232290469686866,1.3827102941833669,-0.6853461280235285,15.141700690617416,11.19065269093518,0.9405906420187627,High,Frequent,Fresh
12417,9,1552,3649.1,5.337916666666666,8.083333333333334,7,13.369791666666666,0.11979166666666667,Belgium,354,2,0.6142545630181209,0.07224919628693353,0.1781363834074825,0.025345482686072677,-0.03074652074051667,1.6079378289583055,0.4204882038396354,-0.04379969847329858,1.693259104781145,-0.8953405835622991,2.0222260119977276,-1.4410462816839789,0.13180524496470022,High,Frequent,Fresh
12418,1,407,668.58,3.5644117647058824,11.970588235294118,1,11.0,0.0,Switzerland,0,112,-0.4250965025587132,-0.1547964722165099,-0.15361511573158773,-0.026494590112302704,-0.027516023547989658,-0.7771653688605112,-0.819696226040328,-0.47232290469686866,-0.9880647720874756,0.20463037402173703,-1.1007382922575497,0.658462147893452,-0.832219489936109,Medium,Rare,Dormant
12420,1,345,600.39,4.707241379310345,11.89655172413793,1,8.0,0.0,Cyprus,0,63,-0.4250965025587132,-0.16709064815294092,-0.16120511168071514,0.006910657514435825,-0.02757755147642932,-0.7771653688605112,-2.389687943866392,-0.47232290469686866,-0.9880647720874756,-0.28535668890206084,-0.9353345948214666,0.5518790922427014,-1.9091104930016674,Medium,Rare,Active
12421,4,484,807.04,4.520222222222222,10.755555555555556,4,11.955555555555556,0.3111111111111111,Spain,303,15,-0.03533985296740041,-0.13952789887610367,-0.13820360613903485,0.0014440322418356796,-0.028525774583030884,0.41538623004889713,-0.31962478999202604,0.6405953352344902,1.3069666818424455,-0.7653440158478221,0.7845380744395688,-1.1327872555617802,0.14136667558315735,Medium,Regular,Fresh
12422,3,370,803.5600000000001,3.26025641025641,9.487179487179487,3,10.846153846153847,0.0,Australia,229,95,-0.16525873616450468,-0.1621333191463155,-0.13859095305064892,-0.03538514107680461,-0.029579856558949295,0.01786903041242768,-0.9002086218262797,-0.47232290469686866,0.7464639505196264,0.03463486239511329,0.12169742668184208,-0.33537339699096785,-1.0265797515616089,Medium,Regular,Dormant
12423,8,1339,1859.31,2.9135999999999997,10.712,7,10.096,0.0,Belgium,352,0,0.4843356798210166,0.0300127531504851,-0.021079027206811814,-0.045518010472230266,-0.02856197136031714,1.6079378289583055,-1.2927870636785819,-0.47232290469686866,1.6781103823129606,-0.9153400555183724,1.9134538089634017,-1.402234353469317,-1.3796928933864114,High,Frequent,Fresh
12424,2,740,1760.96,2.780666666666667,24.666666666666668,1,12.0,0.0,Australia,0,162,-0.2951776193616089,-0.08876484984825955,-0.032026029723261136,-0.04940369112059594,-0.016964967143645433,-0.7771653688605112,-0.29636565343164,-0.47232290469686866,-0.9880647720874756,0.7046171729235716,-1.11225334709118,0.9120710046569559,-0.47852940333524335,High,Regular,Dormant
12425,1,496,777.2,2.5644444444444443,13.777777777777779,1,17.0,0.0,Portugal,0,77,-0.4250965025587132,-0.13714838095292348,-0.14152499459954168,-0.05572393062387214,-0.02601416146520913,-0.7771653688605112,2.3202872096118,-0.47232290469686866,-0.9880647720874756,-0.14536038520954717,-1.0750779003779283,0.33537442745925194,1.3908991909001294,Medium,Rare,Active
12426,1,258,582.73,3.9363333333333332,8.6,1,12.0,1.0,Germany,0,194,-0.4250965025587132,-0.18434215309599733,-0.16317078595057272,-0.015623212665521136,-0.03031714570383023,-0.7771653688605112,-0.29636565343164,3.104914295082499,-0.9880647720874756,1.0246087242207458,-1.3928247058998133,0.5848003543439904,1.9741032218601056,Medium,Rare,Dormant
12427,3,533,825.8,4.589032258064516,17.193548387096776,3,12.03225806451613,0.0,Germany,349,21,-0.16525873616450468,-0.1298115340231179,-0.1361154946270004,0.003455369940073515,-0.023175490567101754,0.01786903041242768,-0.27948402205716577,-0.47232290469686866,1.6553872986106843,-0.7053455999796019,0.6813192749951871,-1.0152452978975788,-0.6020265733415063,Medium,Regular,Fresh
12428,9,3536,7956.46,4.627414965986395,12.02721088435374,5,9.901360544217686,0.034013605442176874,Finland,257,25,0.6142545630181209,0.46566282625272554,0.6575739101919582,0.0045773078443156175,-0.027468967382794963,0.8129034296853667,-1.3946478415253836,-0.3506481700104956,0.9585460650742066,-0.6653466560674551,1.7160969992856192,-0.28727300256372074,-1.2174254701455949,High,Frequent,Active
12429,4,1557,3750.4,3.6307216494845362,16.051546391752577,4,13.175257731958762,0.0,Denmark,356,8,-0.03533985296740041,0.07324066208825862,0.18941174034613342,-0.024556332569074718,-0.02412454956448286,0.41538623004889713,0.31868264839712696,-0.47232290469686866,1.7084078272493293,-0.8353421676940789,1.1824683320394485,-1.010936761540684,-0.16580061778223465,High,Regular,Fresh
12430,1,117,256.4,6.225454545454546,10.636363636363637,1,15.0,0.0,Norway,0,42,-0.4250965025587132,-0.2123014886933646,-0.19949346344109542,0.051288477372363514,-0.02862482884369364,-0.7771653688605112,1.273626064394424,-0.47232290469686866,-0.9880647720874756,-0.49535114444083134,-1.0094010138870229,0.2044376961782037,0.6642159687155672,Low,Rare,Active
12431,15,2896,6419.95,3.7723931623931626,12.376068376068377,8,10.974358974358974,0.1282051282051282,Australia,338,35,1.3937678622007466,0.3387552036831152,0.48655023112180507,-0.02041523234740667,-0.02717904990220791,2.005455028594775,-0.8331149586713199,-0.013702750879001071,1.5720693250356705,-0.5653492962870882,2.6931513430428913,-1.0543760981765553,-0.7243947626134645,High,Frequent,Active
12432,5,1801,5059.32,10.550833333333333,16.675925925925927,2,12.407407407407407,0.0,Norway,129,42,0.09457903022970385,0.12162419319292254,0.335103154009894,0.17772057857280513,-0.023605659915337158,-0.37964816922404176,-0.08315690162810091,-0.47232290469686866,-0.010972172889588442,-0.49535114444083134,0.19068414388352037,0.16921333536516744,-0.31192615014910874,High,Frequent,Active
12433,7,11071,13375.87,2.1927380952380955,26.35952380952381,4,12.90952380952381,0.0,Norway,372,0,0.35441679662391234,1.959801788849622,1.2607899234880504,-0.06658901714332376,-0.015558120825285713,0.41538623004889713,0.17961596260769067,-0.47232290469686866,1.8295976069948037,-0.9153400555183724,2.661148519450556,0.2434790611281637,-0.062362777901750946,High,Frequent,Fresh
12434,2,394,806.14,3.6726,7.88,2,12.32,0.0,Australia,175,84,-0.2951776193616089,-0.15737428329995512,-0.1383037820644523,-0.023332215997985854,-0.030915500593664238,-0.37964816922404176,-0.1288998701968597,-0.47232290469686866,0.3374484438786504,-0.07536223336329032,-0.27061056469807576,-0.14266550422275864,-0.4324547058683414,Medium,Regular,Active
