CustomerID,order_count,total_quantity,total_spend,avg_unit_price,avg_basket_size,active_months,shopping_hour_mean,weekend_purchase_ratio,dominant_country,customer_lifespan_days,recency_days,scaled_order_count,scaled_total_quantity,scaled_total_spend,scaled_avg_unit_price,scaled_avg_basket_size,scaled_active_months,scaled_shopping_hour_mean,scaled_weekend_purchase_ratio,scaled_customer_lifespan_days,scaled_recency_days,pca_1,pca_2,pca_3,spend_segment,frequency_segment,recency_segment,cluster
12370,4,2352,3541.94,2.794578313253012,14.16867469879518,3,12.19277108433735,0.0,Cyprus,309,50,-0.0353398529674004,0.2308837244989464,0.1662087698877803,-0.0489970495765077,-0.0256893071817204,0.0178690304124276,-0.1954826514829769,-0.4723229046968686,1.3524128492469982,-0.4153532566165378,0.814490657744851,-0.4906814836452529,-0.4954210377863103,High,Regular,Active,1
12371,2,591,1887.96,3.8742857142857146,9.38095238095238,1,10.0,0.0,Switzerland,14,44,-0.2951776193616089,-0.1183105307277469,-0.0178900935810235,-0.0174368829208659,-0.029668136431788,-0.7771653688605112,-1.343026798649016,-0.4723229046968686,-0.8820237148101855,-0.4753516724847579,-0.7305065721945971,0.4496059033942649,-1.1585888166583886,High,Regular,Active,0
12372,3,794,1298.04,3.001346153846154,15.26923076923077,3,11.26923076923077,0.0,Denmark,224,71,-0.1652587361645046,-0.0780570191939486,-0.083552073494636,-0.0429531644443828,-0.0247746917563293,0.0178690304124276,-0.6787995334149115,-0.4723229046968686,0.7085921443491656,-0.2053588010777673,0.2241962093196924,-0.3662742599932556,-0.8462729452404615,High,Regular,Active,1
12373,1,197,364.6,4.582142857142857,14.071428571428571,1,13.0,0.0,Austria,0,310,-0.4250965025587132,-0.1964380358721633,-0.1874500910742442,0.0032539907135931,-0.0257701234259249,-0.7771653688605112,0.2269649191770479,-0.4723229046968686,-0.9880647720874756,2.184578097673002,-1.6969959247510424,1.3571663869563708,-0.208979726056043,Low,Rare,Dormant,0
12374,1,342,742.9300000000001,4.21969696969697,10.363636363636363,1,15.0,0.0,Austria,0,24,-0.4250965025587132,-0.1676855276337359,-0.1453394712262699,-0.0073404097698186,-0.0288514784231762,-0.7771653688605112,1.273626064394424,-0.4723229046968686,-0.9880647720874756,-0.6753463920454919,-0.9189682112967276,0.1731554834913363,0.681607144098958,Medium,Rare,Fresh,0
12375,2,178,457.5,6.912941176470589,10.470588235294118,2,12.588235294117649,0.0,Finland,87,10,-0.2951776193616089,-0.2002056059171986,-0.1771097094394893,0.0713839149211285,-0.0287625962351438,-0.3796481692240417,0.011475859867588,-0.4723229046968686,-0.3290953447214587,-0.8153426957380054,-0.3725813248320687,-0.2121365083064342,-0.2636022513759609,Medium,Regular,Fresh,0
12377,2,944,1628.12,2.718831168831169,12.25974025974026,2,11.64935064935065,0.0,Switzerland,39,314,-0.2951776193616089,-0.0483130451541962,-0.046811996314874,-0.0512111610101755,-0.0272757242039163,-0.3796481692240417,-0.479871178891829,-0.4723229046968686,-0.6926646839578818,2.2245770415851487,-1.2104665393024627,1.30599549148021,-0.7268235866526854,High,Regular,Dormant,0
12378,1,2529,4008.62,2.9974429223744297,11.547945205479452,1,10.0,0.0,Switzerland,0,129,-0.4250965025587132,0.2659816138658543,0.2181533264142325,-0.043067257054682,-0.027867260386245,-0.7771653688605112,-1.343026798649016,-0.4723229046968686,-0.9880647720874756,0.3746258856483608,-0.8047173282838024,1.1128889314176338,-1.1532003544419007,High,Rare,Dormant,0
12379,2,407,852.24,2.86625,10.175,2,13.0,0.0,Belgium,88,81,-0.2951776193616089,-0.1547964722165099,-0.1331725485514038,-0.0469020649759924,-0.0290082443823183,-0.3796481692240417,0.2269649191770479,-0.4723229046968686,-0.3215209834873665,-0.1053614412974004,-0.5294834756921545,0.0905143814684863,-0.142359261713773,Medium,Regular,Active,0
12380,4,1127,2724.81,3.378653846153846,10.836538461538462,4,11.923076923076923,0.0,Belgium,164,21,-0.0353398529674004,-0.0120253968256983,0.0752568210696182,-0.0319243490094817,-0.0284584738638811,0.4153862300488971,-0.3366218513246158,-0.4723229046968686,0.2541304703036368,-0.7053455999796019,0.504773911057041,-0.4258091807739186,-0.5626029139391969,High,Regular,Fresh,1
12381,5,808,1845.31,4.683218390804598,9.28735632183908,4,10.06896551724138,0.1839080459770115,Norway,115,4,0.0945790302297038,-0.0752809149502384,-0.0226373193799718,0.0062084584556141,-0.0297459192923986,0.4153862300488971,-1.3069350350208306,0.1855597987108311,-0.1170132301668785,-0.8753411116062256,0.4137818120424432,-0.4214379966030424,-0.768213940154188,High,Frequent,Fresh,1
12383,5,1532,1850.56,3.086969696969697,15.474747474747474,5,12.787878787878787,0.0,Belgium,167,184,0.0945790302297038,0.0682833330816332,-0.0220529598150368,-0.0404503629557194,-0.0246038974150953,0.8129034296853667,0.1159554037752047,-0.4723229046968686,0.2768535540059132,0.9246113644403788,0.2949384525999765,0.0684113800574834,-0.3575267647047767,High,Frequent,Dormant,0
12384,2,126,585.27,7.87925925925926,4.666666666666667,2,9.555555555555555,0.0,Switzerland,92,28,-0.2951776193616089,-0.2105168502509794,-0.1628880672277279,0.0996296782696072,-0.0335859363057012,-0.3796481692240417,-1.5756181642528773,-0.4723229046968686,-0.2912235385509979,-0.6353474481333451,-0.3640869028096938,-0.0555299944055383,-1.3888752463616725,Medium,Regular,Active,0
12386,2,354,401.9,2.391,35.4,2,9.6,0.0,Australia,29,337,-0.2951776193616089,-0.1653060097105557,-0.1832983554986106,-0.0607937630311764,-0.0080450470266755,-0.3796481692240417,-1.5523590276924912,-0.4723229046968686,-0.7684082962988033,2.4545709690799926,-1.378035950585217,1.389821293291991,-1.502564016312259,Medium,Regular,Dormant,0
12388,6,1462,2780.66,2.7777,14.62,6,12.3,0.22,Australia,311,15,0.2244979134268081,0.054402811863082,0.0814732937746888,-0.0494904076646542,-0.0253142339860514,1.210420629321836,-0.1393664816490332,0.3146692792545922,1.3675615717151826,-0.7653440158478221,1.4627613691647223,-1.189602619137043,0.019694958895644,High,Frequent,Fresh,1
12390,1,353,549.84,3.996875,11.03125,1,9.0,0.0,Belgium,0,79,-0.4250965025587132,-0.1655043028708208,-0.1668316594916608,-0.0138535618436569,-0.0282966591400678,-0.7771653688605112,-1.866357371257704,-0.4723229046968686,-0.9880647720874756,-0.1253609132534738,-0.9939148553505044,0.5805562508908244,-1.550586963455148,Medium,Rare,Active,0
12391,1,293,439.66,2.416774193548387,3.150537634408602,1,12.0,0.0,Cyprus,0,21,-0.4250965025587132,-0.1774018924867217,-0.1790954188944304,-0.0600403757310395,-0.0348459130002441,-0.7771653688605112,-0.29636565343164,-0.4723229046968686,-0.9880647720874756,-0.7053455999796019,-0.8875675116875171,0.2342343132206775,-0.4202275844159409,Medium,Rare,Fresh,0
12393,4,816,1582.6,2.2796875,12.75,3,11.4375,0.0,Australia,260,71,-0.0353398529674004,-0.0736945696681183,-0.0518786720093201,-0.0640474603268474,-0.0268682946027036,0.0178690304124276,-0.590739100524027,-0.4723229046968686,0.981269148776483,-0.2053588010777673,0.404104374734855,-0.4685232738615047,-0.7983823184708293,High,Regular,Active,1
12394,2,819,1272.48,3.3707407407407404,30.33333333333333,2,12.666666666666666,0.0,Belgium,153,63,-0.2951776193616089,-0.0730996901873232,-0.0863970697764911,-0.0321556514210077,-0.0122556925477296,-0.3796481692240417,0.0525213949741516,-0.4723229046968686,0.1708124967286231,-0.2853566889020608,-0.2262850982282984,-0.1029339548031403,-0.2734901508410451,High,Regular,Active,0
12395,12,2118,3018.63,3.9688461538461537,13.576923076923077,8,14.403846153846152,0.0961538461538461,Belgium,351,18,1.0040112126094336,0.1844831249969326,0.1079609215208957,-0.0146728533062649,-0.0261810814546571,2.005455028594775,0.9616405307238596,-0.1283577893334679,1.6705360210788684,-0.7353448079137119,2.3351139461504595,-1.4937481183317332,0.4238225824573776,High,Frequent,Fresh,1
12397,2,1263,2409.9,3.4682539682539684,10.023809523809524,2,11.77777777777778,0.0,Belgium,99,35,-0.2951776193616089,0.0149424729703438,0.0402052647660589,-0.0293053109412597,-0.0291338909944362,-0.3796481692240417,-0.4126613362335702,-0.4723229046968686,-0.2382030099123529,-0.5653492962870882,-0.2130103800468733,0.0662000213354683,-0.5478965025850294,High,Regular,Active,0
12398,1,1394,1635.66,1.992705882352941,16.4,1,10.0,0.0,Switzerland,0,45,-0.4250965025587132,0.0409188769650609,-0.0459727446730435,-0.0724360178854823,-0.0238349677306284,-0.7771653688605112,-1.343026798649016,-0.4723229046968686,-0.9880647720874756,-0.4653519365067213,-0.7785157434890738,0.5574317378882852,-1.1415127835389576,High,Rare,Active,0
12399,4,1178,1108.65,2.1145762711864404,19.966101694915253,4,10.52542372881356,0.0,Belgium,142,118,-0.0353398529674004,-0.0019124456521824,-0.1046324273999775,-0.0688737103767125,-0.0208713644156314,0.4153862300488971,-1.0680564977868243,-0.4723229046968686,0.0874945231536094,0.2646287898899572,0.1257663593390995,0.0031705863734025,-1.1277308036373566,Medium,Regular,Dormant,0
12401,1,11,84.3,9.68,2.2,1,13.0,0.0,Belgium,0,302,-0.4250965025587132,-0.2333205636814563,-0.2186493265125843,0.1522658626905198,-0.035635855835688,-0.7771653688605112,0.2269649191770479,-0.4723229046968686,-0.9880647720874756,2.1045802098487085,-1.7061578690355748,1.2979152587914673,-0.2128546496958173,Low,Rare,Dormant,0
12402,1,94,225.6,3.290909090909091,8.545454545454545,1,13.0,0.0,Belgium,0,322,-0.4250965025587132,-0.2168622313794599,-0.2029217062220475,-0.0344891541557966,-0.0303624756197267,-0.7771653688605112,0.2269649191770479,-0.4723229046968686,-0.9880647720874756,2.3045749294094424,-1.744368810136711,1.3854602411422745,-0.2175131703319859,Low,Rare,Dormant,0
12403,1,96,427.7,7.080000000000001,19.2,1,10.0,0.0,Denmark,0,49,-0.4250965025587132,-0.2164656450589299,-0.1804266456366443,0.076267093740539,-0.0215080320479406,-0.7771653688605112,-1.343026798649016,-0.4723229046968686,-0.9880647720874756,-0.4253529925945745,-0.9535232995220136,0.4057503532850359,-1.173258707880797,Medium,Rare,Active,0
12405,1,857,1710.39,3.54425925925926,15.87037037037037,1,8.0,0.0,Finland,0,148,-0.4250965025587132,-0.0655645500972526,-0.0376548036658828,-0.0270836538066108,-0.0242751156176977,-0.7771653688605112,-2.389687943866392,-0.4723229046968686,-0.9880647720874756,0.5646208692310579,-1.0721776174508926,0.9933560737089012,-1.937849802354168,High,Rare,Dormant,0
12406,2,1818,3415.3,2.487047619047619,17.314285714285713,2,14.8,0.0,Denmark,161,21,-0.2951776193616089,0.1249951769174278,0.1521129041157097,-0.0579862627203318,-0.0230751519975059,-0.3796481692240417,1.1689599498726866,-0.4723229046968686,0.2314073866013603,-0.7053455999796019,0.062632256058675,-0.1763301979458485,0.5579282953573438,High,Regular,Fresh,0
12407,5,1416,1708.12,3.2674025974025973,18.38961038961039,4,10.77922077922078,0.1948051948051948,Belgium,214,49,0.0945790302297038,0.0452813264908913,-0.0379074696111023,-0.0351762559130367,-0.0221815050841174,0.4153862300488971,-0.9352367420708176,0.2245414848705406,0.6328485320082442,-0.4253529925945745,0.6239372466483232,-0.5190266848658445,-0.538744080359186,High,Frequent,Active,1
12408,5,1409,2888.55,3.0228571428571427,13.41904761904762,4,11.80952380952381,0.0,Belgium,227,32,0.0945790302297038,0.0438932743690362,0.0934821611005629,-0.0423243918737167,-0.0263122836104967,0.4153862300488971,-0.3960476672618659,-0.4723229046968686,0.7313152280514421,-0.5953485042211982,0.7559446210229214,-0.5368242955022707,-0.6329004976843322,High,Frequent,Active,1
12409,3,5551,11072.67,3.574495412844037,50.92660550458716,2,11.211009174311927,0.0,Switzerland,103,78,-0.1652587361645046,0.8652235441867331,1.0044285996864633,-0.0261998420949855,0.0048583145374819,-0.3796481692240417,-0.7092686740219806,-0.4723229046968686,-0.2079055649759843,-0.1353606492315104,0.5031781698454664,1.0681355213501855,-0.6536012106707619,High,Regular,Active,0
12410,2,211,693.3299999999999,6.335384615384616,8.115384615384615,1,10.0,0.0,Switzerland,0,308,-0.2951776193616089,-0.193661931628453,-0.1508602777826083,0.0545017658282368,-0.0307198845719877,-0.7771653688605112,-1.343026798649016,-0.4723229046968686,-0.9880647720874756,2.1645786257169286,-1.5761916445429698,1.4630900134524945,-1.3083190737829025,Medium,Regular,Dormant,0
12412,3,829,1226.88,2.7137704918032783,13.59016393442623,3,11.655737704918034,0.0,Denmark,94,74,-0.1652587361645046,-0.0711167585846731,-0.0914726499976409,-0.051359086096396,-0.0261700776604451,0.0178690304124276,-0.4765286374444666,-0.4723229046968686,-0.2760748160828136,-0.1753595931436572,-0.1801412107066244,0.0268205528497101,-0.6494627550781868,High,Regular,Active,0
12413,3,286,758.1,4.798421052631579,7.526315789473684,3,14.052631578947368,0.1052631578947368,France,270,66,-0.1652587361645046,-0.1787899446085768,-0.1436509503500672,0.0095758663320032,-0.0312094293114774,0.0178690304124276,0.7778392061335615,-0.0957716205095668,1.0570127611174045,-0.2553574809679507,0.2658297539400059,-0.7259283062763953,0.4069132310743607,Medium,Regular,Active,1
12414,3,300,562.41,8.57,16.666666666666668,3,12.61111111111111,0.0,Austria,93,216,-0.1652587361645046,-0.1760138403648666,-0.1654325357333307,0.119820234408028,-0.0236133548084677,0.0178690304124276,0.0234474742736691,-0.4723229046968686,-0.2836491773169058,1.2446029157375529,-0.6576376915598107,0.4986286596435256,-0.3890280890132738,Medium,Regular,Dormant,0
12415,21,77374,124914.53,2.937086834733893,108.36694677871148,11,11.254901960784316,0.0,Australia,313,23,2.173281161383372,15.107233193900983,13.67577712939945,-0.0448314833467273,0.0525940215862408,3.198006627504184,-0.6862982369439953,-0.4723229046968686,1.3827102941833669,-0.6853461280235285,15.141700690617416,11.19065269093518,0.9405906420187627,High,Frequent,Fresh,2
12417,9,1552,3649.1,5.337916666666666,8.083333333333334,7,13.369791666666666,0.1197916666666666,Belgium,354,2,0.6142545630181209,0.0722491962869335,0.1781363834074825,0.0253454826860726,-0.0307465207405166,1.6079378289583055,0.4204882038396354,-0.0437996984732985,1.693259104781145,-0.8953405835622991,2.022226011997728,-1.4410462816839789,0.1318052449647002,High,Frequent,Fresh,1
12418,1,407,668.58,3.5644117647058824,11.970588235294118,1,11.0,0.0,Switzerland,0,112,-0.4250965025587132,-0.1547964722165099,-0.1536151157315877,-0.0264945901123027,-0.0275160235479896,-0.7771653688605112,-0.819696226040328,-0.4723229046968686,-0.9880647720874756,0.204630374021737,-1.1007382922575497,0.658462147893452,-0.832219489936109,Medium,Rare,Dormant,0
12420,1,345,600.39,4.707241379310345,11.89655172413793,1,8.0,0.0,Cyprus,0,63,-0.4250965025587132,-0.1670906481529409,-0.1612051116807151,0.0069106575144358,-0.0275775514764293,-0.7771653688605112,-2.389687943866392,-0.4723229046968686,-0.9880647720874756,-0.2853566889020608,-0.9353345948214666,0.5518790922427014,-1.9091104930016676,Medium,Rare,Active,0
12421,4,484,807.04,4.520222222222222,10.755555555555556,4,11.955555555555556,0.3111111111111111,Spain,303,15,-0.0353398529674004,-0.1395278988761036,-0.1382036061390348,0.0014440322418356,-0.0285257745830308,0.4153862300488971,-0.319624789992026,0.6405953352344902,1.3069666818424457,-0.7653440158478221,0.7845380744395688,-1.1327872555617802,0.1413666755831573,Medium,Regular,Fresh,1
12422,3,370,803.5600000000001,3.26025641025641,9.487179487179487,3,10.846153846153848,0.0,Australia,229,95,-0.1652587361645046,-0.1621333191463155,-0.1385909530506489,-0.0353851410768046,-0.0295798565589492,0.0178690304124276,-0.9002086218262797,-0.4723229046968686,0.7464639505196264,0.0346348623951132,0.121697426681842,-0.3353733969909678,-1.0265797515616089,Medium,Regular,Dormant,1
12423,8,1339,1859.31,2.9136,10.712,7,10.096,0.0,Belgium,352,0,0.4843356798210166,0.0300127531504851,-0.0210790272068118,-0.0455180104722302,-0.0285619713603171,1.6079378289583055,-1.292787063678582,-0.4723229046968686,1.6781103823129606,-0.9153400555183724,1.9134538089634017,-1.402234353469317,-1.3796928933864114,High,Frequent,Fresh,1
12424,2,740,1760.96,2.780666666666667,24.666666666666668,1,12.0,0.0,Australia,0,162,-0.2951776193616089,-0.0887648498482595,-0.0320260297232611,-0.0494036911205959,-0.0169649671436454,-0.7771653688605112,-0.29636565343164,-0.4723229046968686,-0.9880647720874756,0.7046171729235716,-1.11225334709118,0.912071004656956,-0.4785294033352433,High,Regular,Dormant,0
12425,1,496,777.2,2.5644444444444443,13.77777777777778,1,17.0,0.0,Portugal,0,77,-0.4250965025587132,-0.1371483809529234,-0.1415249945995416,-0.0557239306238721,-0.0260141614652091,-0.7771653688605112,2.3202872096118,-0.4723229046968686,-0.9880647720874756,-0.1453603852095471,-1.0750779003779285,0.3353744274592519,1.3908991909001294,Medium,Rare,Active,0
12426,1,258,582.73,3.936333333333333,8.6,1,12.0,1.0,Germany,0,194,-0.4250965025587132,-0.1843421530959973,-0.1631707859505727,-0.0156232126655211,-0.0303171457038302,-0.7771653688605112,-0.29636565343164,3.104914295082499,-0.9880647720874756,1.0246087242207458,-1.392824705899813,0.5848003543439904,1.9741032218601056,Medium,Rare,Dormant,0
12427,3,533,825.8,4.589032258064516,17.193548387096776,3,12.03225806451613,0.0,Germany,349,21,-0.1652587361645046,-0.1298115340231179,-0.1361154946270004,0.0034553699400735,-0.0231754905671017,0.0178690304124276,-0.2794840220571657,-0.4723229046968686,1.6553872986106843,-0.7053455999796019,0.6813192749951871,-1.0152452978975788,-0.6020265733415063,Medium,Regular,Fresh,1
12428,9,3536,7956.46,4.627414965986395,12.02721088435374,5,9.901360544217686,0.0340136054421768,Finland,257,25,0.6142545630181209,0.4656628262527255,0.6575739101919582,0.0045773078443156,-0.0274689673827949,0.8129034296853667,-1.3946478415253836,-0.3506481700104956,0.9585460650742066,-0.6653466560674551,1.7160969992856192,-0.2872730025637207,-1.2174254701455949,High,Frequent,Active,1
12429,4,1557,3750.4,3.630721649484536,16.051546391752577,4,13.175257731958762,0.0,Denmark,356,8,-0.0353398529674004,0.0732406620882586,0.1894117403461334,-0.0245563325690747,-0.0241245495644828,0.4153862300488971,0.3186826483971269,-0.4723229046968686,1.7084078272493293,-0.8353421676940789,1.1824683320394485,-1.010936761540684,-0.1658006177822346,High,Regular,Fresh,1
12430,1,117,256.4,6.225454545454546,10.636363636363637,1,15.0,0.0,Norway,0,42,-0.4250965025587132,-0.2123014886933646,-0.1994934634410954,0.0512884773723635,-0.0286248288436936,-0.7771653688605112,1.273626064394424,-0.4723229046968686,-0.9880647720874756,-0.4953511444408313,-1.0094010138870229,0.2044376961782037,0.6642159687155672,Low,Rare,Active,0
12431,15,2896,6419.95,3.7723931623931626,12.376068376068377,8,10.974358974358974,0.1282051282051282,Australia,338,35,1.3937678622007466,0.3387552036831152,0.486550231121805,-0.0204152323474066,-0.0271790499022079,2.005455028594775,-0.8331149586713199,-0.013702750879001,1.5720693250356703,-0.5653492962870882,2.6931513430428917,-1.0543760981765553,-0.7243947626134645,High,Frequent,Active,1
12432,5,1801,5059.32,10.550833333333332,16.675925925925927,2,12.407407407407408,0.0,Norway,129,42,0.0945790302297038,0.1216241931929225,0.335103154009894,0.1777205785728051,-0.0236056599153371,-0.3796481692240417,-0.0831569016281009,-0.4723229046968686,-0.0109721728895884,-0.4953511444408313,0.1906841438835203,0.1692133353651674,-0.3119261501491087,High,Frequent,Active,0
12433,7,11071,13375.87,2.1927380952380955,26.35952380952381,4,12.90952380952381,0.0,Norway,372,0,0.3544167966239123,1.959801788849622,1.2607899234880504,-0.0665890171433237,-0.0155581208252857,0.4153862300488971,0.1796159626076906,-0.4723229046968686,1.829597606994804,-0.9153400555183724,2.661148519450556,0.2434790611281637,-0.0623627779017509,High,Frequent,Fresh,1
